segment,date,period,number_of_stores,numeric_distribution_pct,pdo_kgs,pdo_rs,purchase_weight_tonnes,sales_units_000,sales_value_lakhs,stock_weight_tonnes,str_days,volume_tonnes,number_of_stores_outlier_flag,numeric_distribution_pct_outlier_flag,pdo_kgs_outlier_flag,pdo_rs_outlier_flag,purchase_weight_tonnes_outlier_flag,sales_units_000_outlier_flag,sales_value_lakhs_outlier_flag,stock_weight_tonnes_outlier_flag,str_days_outlier_flag,volume_tonnes_outlier_flag
Kanpur,2018-12-01,DEC18,15937.0,100.0,6.583028728,4474.510101173,101.866480529,4959.56251594,713.102674824,91.667152912,26.21215181,104.913728842,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-01-01,JAN19,15768.0,100.0,7.369759643,5102.940199795,112.047374516,5494.37584579,804.631610704,88.425056516,22.827937009,116.206370049,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-02-01,FEB19,16074.0,100.0,6.983085134,4835.904910748,104.805441104,5212.5560126,777.323355354,77.253174107,20.647443498,112.246110441,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-03-01,MAR19,16268.0,100.0,6.411229332,4369.89027404,108.140382625,4935.04722369,710.893749781,78.987067506,22.719656938,104.297878778,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-04-01,APR19,15866.0,100.0,5.743040191,3901.568393316,91.50040229,4354.99890706,619.022841284,78.188474642,25.742735228,91.119075673,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-05-01,MAY19,15718.0,100.0,5.601777343,3865.43841608,97.779969768,4160.41897307,607.569610239,86.603156685,29.507461556,88.048736271,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-06-01,JUN19,15587.0,100.0,5.979070105,4268.491146169,80.143048928,4153.31324004,665.329714953,72.358984964,23.292576997,93.195765724,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-07-01,JUL19,15659.0,100.0,6.153150262,4425.158624031,103.129350133,4335.62705485,692.935588937,79.990452421,24.905648984,96.352179947,0,0,0,0,0,0,0,0,0,0
Kanpur,2019-08-01,AUG19,15360.0,100.0,7.180283733,5129.212808752,121.03111791,4891.2044541,787.847087424,90.732597641,24.680376342,110.289158138,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-06-01,JUN17,222582.0,100.0,3.50644918,2385.39728683,798.576514616,57710.3145812,5309.464988972,415.541344031,15.972684209,780.472471476,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-07-01,JUL17,227494.0,100.0,3.548972246,2419.462333296,800.238473856,59824.07246701,5504.131640508,410.244141978,15.243724566,807.369892178,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-08-01,AUG17,232162.0,100.0,3.549306161,2469.460394155,838.969391771,59415.79911636,5733.148640277,418.724489744,15.244564331,824.014017057,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-09-01,SEP17,230255.0,100.0,3.51306017,2466.081419678,867.363673358,58562.19373525,5678.275772879,466.706537899,17.308940364,808.89966934,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-10-01,OCT17,235001.0,100.0,3.804497489,2810.933446438,911.935460844,61885.302272,6605.721708464,474.425866919,15.919249977,894.060714435,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-11-01,NOV17,237552.0,100.0,3.625174324,2540.793458883,885.695597321,61933.34611594,6035.705677445,480.092734322,16.724717918,861.167411048,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2017-12-01,DEC17,234496.0,100.0,3.944163671,2760.251425537,923.266238874,65466.94464048,6472.679182826,468.036716438,15.181364615,924.8906043,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-01-01,JAN18,239236.0,100.0,3.88780778,2719.743708235,930.037769905,66715.68086598,6506.606057832,459.262420838,14.813266923,930.10358194,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-02-01,FEB18,242287.0,100.0,3.772612557,2630.038474554,942.321855388,62207.52034947,6372.241318842,470.641303876,15.446816053,914.054978562,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-03-01,MAR18,242737.0,100.0,3.84317894,2630.506768113,916.308635515,64999.49580821,6385.213213715,461.535779677,14.842260276,932.881726426,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-04-01,APR18,244075.0,100.0,3.417208925,2299.090051461,845.44973032,58339.24233286,5611.504043103,467.258170647,16.806734098,834.055268409,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-05-01,MAY18,246800.0,100.0,3.522105105,2388.350866559,881.228999498,59777.7350726,5894.449938668,469.209883718,16.193507969,869.255539836,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-06-01,JUN18,249452.0,100.0,3.463542206,2305.459772054,887.388528958,58953.11726081,5751.015510585,480.376457459,16.679978838,863.987530425,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-07-01,JUL18,248523.0,100.0,3.658241284,2426.131852207,959.858995503,62146.43487601,6029.49566306,524.462867934,17.306014617,909.157098616,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-08-01,AUG18,247473.0,100.0,3.988749413,2684.901591676,987.23881564,64724.37956506,6644.406515969,516.413742436,15.694752421,987.107783411,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-09-01,SEP18,250311.0,100.0,3.809440333,2573.625562815,968.184903902,62203.9138757,6442.067882538,524.13632529,16.490142301,953.544819202,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-10-01,OCT18,248442.0,100.0,3.85802648,2598.06348092,951.213080165,63331.27696081,6454.680873268,509.837354693,15.957420371,958.495814802,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-11-01,NOV18,250802.0,100.0,3.837287163,2633.858847027,1005.030208789,61890.67998427,6605.770665521,539.390063142,16.813917026,962.39929511,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2018-12-01,DEC18,252320.0,100.0,3.818998244,2516.424189351,1006.828402726,63577.72915058,6349.44151457,557.725621047,17.363637712,963.609636943,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-01-01,JAN19,255423.0,100.0,4.048443701,2664.011798616,1054.331613565,66657.27414805,6804.498856378,572.558733595,16.610901105,1034.065635549,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-02-01,FEB19,256369.0,100.0,3.939126032,2638.135036962,1040.910658619,63514.7566176,6763.360412908,585.237806986,17.385542353,1009.869801767,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-03-01,MAR19,259443.0,100.0,3.999348508,2655.114456621,1010.487409628,67335.32294922,6888.508599691,542.232168442,15.677446429,1037.602974866,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-04-01,APR19,259842.0,100.0,3.757807315,2479.817523586,954.584817591,65098.73456687,6443.607449636,513.256337062,15.769274643,976.436168462,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-05-01,MAY19,257716.0,100.0,3.881306816,2577.762041607,1025.399289504,64646.25731212,6643.305223149,536.709133377,16.096849504,1000.274867273,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-06-01,JUN19,256660.0,100.0,3.888933143,2618.296519628,1022.090594697,63902.6758947,6720.119847277,544.980043662,16.379973211,998.133580525,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-07-01,JUL19,258908.0,100.0,3.989501504,2693.282260625,1055.661538931,66709.85178436,6973.123235338,557.070285126,16.179576319,1032.913855368,0,0,0,0,0,0,0,0,0,0
Karnataka (U+R),2019-08-01,AUG19,257533.0,100.0,4.537537436,3069.426726026,1181.563285491,70529.97791154,7904.786730336,562.419768453,14.438720978,1168.565628427,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-06-01,JUN17,105981.0,100.0,1.34539396,643.247847166,142.754158524,14755.39099614,681.720500905,90.268465868,18.992399184,142.586197233,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-07-01,JUL17,109824.0,100.0,1.326808001,637.674217247,141.604449044,15067.81251551,700.31933235,87.560044853,18.026934916,145.715361917,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-08-01,AUG17,113187.0,100.0,1.332584207,627.472741134,155.785390009,15437.65359444,710.217571508,90.692680394,18.038577275,150.831208597,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-09-01,SEP17,111694.0,100.0,1.217379785,590.49800361,147.205775391,14251.91127889,659.550840152,98.881794695,21.816328519,135.974017727,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-10-01,OCT17,115228.0,100.0,1.23839617,603.626685274,141.027533976,14566.07994336,695.546956908,97.878732522,20.577469533,142.697913896,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-11-01,NOV17,117152.0,100.0,1.197081415,584.572618922,145.292375744,14619.4945676,684.838514519,98.119460972,20.989544447,140.240481949,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2017-12-01,DEC17,114390.0,100.0,1.372634895,683.06802014,162.257819595,16147.35384655,781.361508238,100.881038139,19.274703329,157.015705639,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-01-01,JAN18,119068.0,100.0,1.357536429,660.624920286,158.556551034,16378.76602754,786.592880086,97.708377444,18.134538375,161.639147502,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-02-01,FEB18,117666.0,100.0,1.245409393,606.817404057,154.327671824,14862.11602623,714.017766657,100.16955827,20.506610686,146.542341596,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-03-01,MAR18,119569.0,100.0,1.27976582,602.597479815,150.875952991,15049.30147949,720.51978064,100.103107504,19.625453909,153.02031938,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-04-01,APR18,121329.0,100.0,1.172265961,555.09105722,139.67789789,13952.42498603,673.486428815,96.926844352,20.444408761,142.229856807,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-05-01,MAY18,125477.0,100.0,1.128109008,508.286865786,144.509753459,13576.18108411,637.783110582,97.593850743,20.683713574,141.551734016,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-06-01,JUN18,125226.0,100.0,1.135241459,523.423490817,140.969681975,13610.90408302,655.462300611,94.628652788,19.969222693,142.161746968,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-07-01,JUL18,125162.0,100.0,1.121257313,529.89691372,158.447560348,13753.30840132,663.22957515,111.712378392,23.880574476,140.338807809,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-08-01,AUG18,123795.0,100.0,1.26513507,601.670414238,148.024210553,15366.7888566,744.837889305,100.701240223,19.289282565,156.617396032,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-09-01,SEP18,125571.0,100.0,1.168861662,547.380923835,147.179441648,14360.93077091,687.351699868,98.403200278,20.113053573,146.775127782,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-10-01,OCT18,124395.0,100.0,1.242448373,598.21792248,163.837956573,14736.31957816,744.153184669,106.320594225,20.637513661,154.554365375,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-11-01,NOV18,125412.0,100.0,1.209755447,571.235069537,157.372420914,14513.64640581,716.397325408,109.09837908,21.572618976,151.717850118,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2018-12-01,DEC18,126447.0,100.0,1.253814067,595.567100344,165.275896293,14910.55913212,753.076731372,113.652346619,21.505918413,158.541027312,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-01-01,JAN19,128452.0,100.0,1.276614783,588.550580365,162.616120334,15315.46592368,756.00499149,111.963308994,20.483126173,163.98372209,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-02-01,FEB19,128766.0,100.0,1.167625187,548.322367403,167.429498057,14012.39828964,706.05277961,127.393629448,25.419342107,150.350424778,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-03-01,MAR19,133582.0,100.0,1.220086088,584.143435686,159.801532774,15318.75843095,780.310484258,125.578520202,23.115228933,162.981539873,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-04-01,APR19,134575.0,100.0,1.208670432,580.429672271,138.974882644,15378.61586768,781.113231458,101.579541902,18.735065601,162.656823415,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-05-01,MAY19,132639.0,100.0,1.220453183,571.71385342,171.093361431,15016.17010027,758.315538037,110.413360789,20.462114968,161.879689802,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-06-01,JUN19,130727.0,100.0,1.240103432,590.915659499,161.213635349,15343.61437093,772.486314193,109.845083574,20.327252131,162.11500138,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-07-01,JUL19,131171.0,100.0,1.183910493,554.405554442,162.826050213,14560.73474232,727.219309818,118.008504412,22.797008536,155.294723289,0,0,0,0,0,0,0,0,0,0
Karnataka - Rural,2019-08-01,AUG19,130220.0,100.0,1.304166456,637.341095345,160.85026309,15783.21646774,829.945574359,109.097261868,19.271893582,169.828555875,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-06-01,JUN17,116601.0,100.0,5.470675845,3968.872040606,655.822356093,42954.92358506,4627.744488067,325.272878163,15.29768979,637.886274243,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-07-01,JUL17,117670.0,100.0,5.622967029,4082.44438528,658.634024812,44756.2599515,4803.812308159,322.684097125,14.63078158,661.654530261,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-08-01,AUG17,118975.0,100.0,5.658187085,4221.837418592,683.184001762,43978.14552192,5022.931068769,328.03180935,14.618546637,673.18280846,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-09-01,SEP17,118561.0,100.0,5.675775775,4233.031884623,720.157897967,44310.28245636,5018.724932727,367.824743204,16.398159692,672.925651613,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-10-01,OCT17,119773.0,100.0,6.273223519,4934.480017663,770.907926868,47319.22232864,5910.174751556,376.547134397,15.034566555,751.362800539,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-11-01,NOV17,120400.0,100.0,5.987765192,4444.241829672,740.403221577,47313.85154834,5350.867162926,381.973273351,15.895089694,720.926929099,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2017-12-01,DEC17,120106.0,100.0,6.393310065,4738.578984054,761.008419279,49319.59079393,5691.317674588,367.155678299,14.34435527,767.874898661,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-01-01,JAN18,120168.0,100.0,6.394917403,4760.013629041,771.481218871,50336.91483844,5720.013177746,361.554043394,14.114669223,768.464434438,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-02-01,FEB18,124621.0,100.0,6.1587745,4540.345168298,787.994183564,47345.40432324,5658.223552185,370.471745606,14.480741857,767.512636965,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-03-01,MAR18,123168.0,100.0,6.331688483,4599.160035947,765.432682524,49950.19432872,5664.693433076,361.432672173,13.903727082,779.861407047,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-04-01,APR18,122746.0,100.0,5.636235899,4022.956034647,705.77183243,44386.81734683,4938.017614288,370.331326295,16.058877865,691.825411602,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-05-01,MAY18,121323.0,100.0,5.998069664,4332.786716522,736.719246039,46201.55398849,5256.666828086,371.616032974,15.320080643,727.70380582,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-06-01,JUN18,124226.0,100.0,5.810585413,4101.841168495,746.418846983,45342.21317779,5095.553209974,385.747804671,16.03217065,721.8257834569999,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-07-01,JUL18,123361.0,100.0,6.232263769,4350.050735572,801.411435155,48393.12647469,5366.266087909,412.750489542,16.105905432,768.818290807,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-08-01,AUG18,123678.0,100.0,6.714940308,4770.103516117,839.214605087,49357.59070846,5899.568626664,415.712502213,15.016880696,830.490387379,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-09-01,SEP18,124740.0,100.0,6.46761016,4613.368753142,821.005462254,47842.98310479,5754.71618267,425.733125012,15.831028218,806.769691419,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-10-01,OCT18,124047.0,100.0,6.4809423,4603.519382652,787.375123592,48594.95738265,5710.527688599,403.516760468,15.057692103,803.941449427,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-11-01,NOV18,125390.0,100.0,6.465279887,4696.844517196,847.657787875,47377.03357846,5889.373340113,430.291684062,15.923332897,810.681444992,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2018-12-01,DEC18,125873.0,100.0,6.395880051,4446.04067846,841.552506433,48667.17001846,5596.364783198,444.073274429,16.547904208,805.06860963,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-01-01,JAN19,126971.0,100.0,6.852603456,4763.68136416,891.715493232,51341.80822437,6048.493864887,460.595424601,15.881105588,870.081913459,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-02-01,FEB19,127603.0,100.0,6.735886907,4746.99468923,873.481160562,49502.35832796,6057.307633298,457.844177538,15.980239299,859.519376989,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-03-01,MAR19,125861.0,100.0,6.949106038,4853.130131997,850.685876854,52016.56451827,6108.198115433,416.653648241,14.291451075,874.621434993,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-04-01,APR19,125267.0,100.0,6.496358539,4520.339928455,815.609934947,49720.11869919,5662.494218177,411.67679516,15.17647742,813.779345047,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-05-01,MAY19,125077.0,100.0,6.703032352,4705.093410549,854.305928073,49630.08721185,5884.989685112,426.295772588,15.253991818,838.395177471,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-06-01,JUN19,125933.0,100.0,6.638598137,4722.855433511,860.876959349,48559.06152377,5947.633533084,435.134960087,15.614543897,836.018579145,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-07-01,JUL19,127737.0,100.0,6.870516233,4889.659163375,892.835488718,52149.11704204,6245.90392552,439.061780714,15.008621553,877.619132079,0,0,0,0,0,0,0,0,0,0
Karnataka - Urban,2019-08-01,AUG19,127313.0,100.0,7.844737557,5557.045357487,1020.7130224,54746.7614438,7074.841155978,453.322506585,13.616872319,998.737072552,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-06-01,JUN17,121302.0,100.0,3.907359095,2768.386029911,478.479938832,31284.04418037,3358.107622003,308.809208047,19.546104177,473.970472959,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-07-01,JUL17,119936.0,100.0,3.705504275,2605.335069653,423.976790893,29303.93073017,3124.734669139,282.855325766,19.093640261,444.423360702,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-08-01,AUG17,120260.0,100.0,3.740548955,2622.626176894,461.486610548,29770.36817761,3153.970240332,291.612037278,19.447785651,449.838417349,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-09-01,SEP17,123179.0,100.0,3.740533428,2668.565904443,470.572213473,30369.17267955,3287.112795433,289.571618752,18.854153319,460.755167067,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-10-01,OCT17,122457.0,100.0,3.809608714,2725.860210996,485.30718678,30704.88234622,3338.00663858,310.721610399,19.981529412,466.513254296,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-11-01,NOV17,121298.0,100.0,3.799473567,2708.970333631,471.589747459,30863.57175673,3285.926835287,320.81017899,20.882972987,460.868544707,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2017-12-01,DEC17,123303.0,100.0,3.902658813,2772.964024001,499.459175291,32055.16101218,3419.147830513,340.378581182,21.220189117,481.209539604,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-01-01,JAN18,125190.0,100.0,4.092121764,2931.16202026,516.550496222,34113.73678604,3669.521733163,340.998201583,19.968946609,512.29272368,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-02-01,FEB18,124695.0,100.0,3.926364552,2814.321568398,531.098378516,31551.45445251,3509.318279715,369.100565183,22.6165473,489.598027871,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-03-01,MAR18,124444.0,100.0,4.217124565,2905.415994267,533.316167983,34645.44071802,3615.615879906,384.645678207,21.988303378,524.795849322,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-04-01,APR18,126358.0,100.0,4.081394479,2799.670302033,531.800663865,32605.35672673,3537.607400243,388.391852685,22.593319817,515.716843516,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-05-01,MAY18,127360.0,100.0,4.143658662,2828.426004533,528.690695956,33297.93398798,3602.283359373,383.566064442,21.804413432,527.736367176,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-06-01,JUN18,127039.0,100.0,4.160445648,2812.221538472,570.401839178,32888.89272272,3572.618120259,419.924848593,23.835041352,528.538854692,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-07-01,JUL18,126477.0,100.0,4.359001034,2946.698771541,560.947395403,34924.75463572,3726.896205282,425.12748762,23.133530286,551.313373737,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-08-01,AUG18,127421.0,100.0,4.02288284,2710.474936584,523.716890004,31251.24979326,3453.714268945,416.669499926,24.385663259,512.599754417,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-09-01,SEP18,126617.0,100.0,4.110266635,2811.707623187,532.693808896,30950.15483502,3560.099841251,414.412428747,23.888672231,520.429630494,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-10-01,OCT18,128314.0,100.0,4.092445157,2778.267289309,543.693959101,30819.70402955,3564.905889604,408.571109115,23.341673853,525.118007851,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-11-01,NOV18,130874.0,100.0,4.065842683,2745.125225169,567.607686074,30509.83748642,3592.655187187,431.029444841,24.301005669,532.113095286,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2018-12-01,DEC18,130474.0,100.0,4.284072615,2911.700162792,549.851036185,32308.80267963,3799.011670402,408.800772772,21.940785031,558.960090333,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-01-01,JAN19,132211.0,100.0,4.359401656,2903.484087077,595.726686732,33629.53273749,3838.725346366,427.307076304,22.241642954,576.360852293,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-02-01,FEB19,132930.0,100.0,4.175094267,2825.708372497,575.703702291,31306.90477837,3756.214139561,423.896173923,22.913501529,554.995280898,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-03-01,MAR19,131988.0,100.0,4.275531437,2902.728845168,571.941390446,32840.60690922,3831.25374816,421.428051422,22.403720332,564.318843267,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-04-01,APR19,132084.0,100.0,4.525122402,2994.78163528,535.667944175,34738.02958623,3955.627375143,364.414172673,18.290937685,597.696267326,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-05-01,MAY19,130164.0,100.0,4.464159077,2991.589578122,610.144327244,32968.39513402,3893.972658467,386.206338914,19.939309024,581.072802147,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-06-01,JUN19,132083.0,100.0,4.358582822,2931.480394598,602.631499919,32765.64181462,3871.987249597,405.845647268,21.149004024,575.694694845,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-07-01,JUL19,132309.0,100.0,4.662004081,3160.365651519,671.507631957,34773.06752076,4181.448189868,459.52665962,22.349609046,616.825097933,0,0,0,0,0,0,0,0,0,0
Kerala (U+R),2019-08-01,AUG19,130440.0,100.0,5.126110479,3430.966483342,660.677637598,36319.76737937,4475.352680872,442.253956668,19.842401343,668.649850933,0,0,0,0,0,0,0,0,0,0
Kerala - Rural,2017-06-01,JUN17,62853.0,100.0,3.591669948,2463.822622002,232.042395907,16119.37959443,1548.586432607,168.431787407,22.383236304,225.747231258,0,0,0,0,0,0,0,0,0,0
Kerala - Rural,2017-07-01,JUL17,61296.0,100.0,3.50067957,2365.383855017,205.248036597,15199.00942506,1449.885687772,157.122570087,21.967231883,214.577654926,0,0,0,0,0,0,0,0,0,0
Kerala - Rural,2017-08-01,AUG17,60999.0,100.0,3.404748293,2235.357773657,216.705409615,15095.83468147,1363.545888353,166.055748037,23.986530907,207.686241098,0,0,0,0,0,0,0,0,0,0
